time,zone,pressure
10.839999999999813,ESC_PER,nan
10.849999999999813,EXTERIOR,0.0
10.849999999999813,GRANULACION_II,nan
10.849999999999813,ESC_MAT,nan
10.849999999999813,ESC_PER,nan
10.859999999999813,EXTERIOR,0.0
10.859999999999813,GRANULACION_II,nan
10.859999999999813,ESC_MAT,nan
10.859999999999813,ESC_PER,nan
10.869999999999813,EXTERIOR,0.0
10.869999999999813,GRANULACION_II,nan
10.869999999999813,ESC_MAT,nan
10.869999999999813,ESC_PER,nan
10.879999999999812,EXTERIOR,0.0
10.879999999999812,GRANULACION_II,nan
10.879999999999812,ESC_MAT,nan
10.879999999999812,ESC_PER,nan
10.889999999999812,EXTERIOR,0.0
10.889999999999812,GRANULACION_II,nan
10.889999999999812,ESC_MAT,nan
10.889999999999812,ESC_PER,nan
10.899999999999812,EXTERIOR,0.0
10.899999999999812,GRANULACION_II,nan
10.899999999999812,ESC_MAT,nan
10.899999999999812,ESC_PER,nan
10.909999999999812,EXTERIOR,0.0
10.909999999999812,GRANULACION_II,nan
10.909999999999812,ESC_MAT,nan
10.909999999999812,ESC_PER,nan
10.919999999999812,EXTERIOR,0.0
10.919999999999812,GRANULACION_II,nan
10.919999999999812,ESC_MAT,nan
10.919999999999812,ESC_PER,nan
10.929999999999811,EXTERIOR,0.0
10.929999999999811,GRANULACION_II,nan
10.929999999999811,ESC_MAT,nan
10.929999999999811,ESC_PER,nan
10.939999999999811,EXTERIOR,0.0
10.939999999999811,GRANULACION_II,nan
10.939999999999811,ESC_MAT,nan
10.939999999999811,ESC_PER,nan
10.949999999999811,EXTERIOR,0.0
10.949999999999811,GRANULACION_II,nan
10.949999999999811,ESC_MAT,nan
10.949999999999811,ESC_PER,nan
10.95999999999981,EXTERIOR,0.0
10.95999999999981,GRANULACION_II,nan
10.95999999999981,ESC_MAT,nan
10.95999999999981,ESC_PER,nan
10.96999999999981,EXTERIOR,0.0
10.96999999999981,GRANULACION_II,nan
10.96999999999981,ESC_MAT,nan
10.96999999999981,ESC_PER,nan
10.97999999999981,EXTERIOR,0.0
10.97999999999981,GRANULACION_II,nan
10.97999999999981,ESC_MAT,nan
10.97999999999981,ESC_PER,nan
10.98999999999981,EXTERIOR,0.0
10.98999999999981,GRANULACION_II,nan
10.98999999999981,ESC_MAT,nan
10.98999999999981,ESC_PER,nan
10.99999999999981,EXTERIOR,0.0
10.99999999999981,GRANULACION_II,nan
10.99999999999981,ESC_MAT,nan
10.99999999999981,ESC_PER,nan
11.00999999999981,EXTERIOR,0.0
11.00999999999981,GRANULACION_II,nan
11.00999999999981,ESC_MAT,nan
11.00999999999981,ESC_PER,nan
11.01999999999981,EXTERIOR,0.0
11.01999999999981,GRANULACION_II,nan
11.01999999999981,ESC_MAT,nan
11.01999999999981,ESC_PER,nan
11.02999999999981,EXTERIOR,0.0
11.02999999999981,GRANULACION_II,nan
11.02999999999981,ESC_MAT,nan
11.02999999999981,ESC_PER,nan
11.039999999999809,EXTERIOR,0.0
11.039999999999809,GRANULACION_II,nan
11.039999999999809,ESC_MAT,nan
11.039999999999809,ESC_PER,nan
11.049999999999809,EXTERIOR,0.0
11.049999999999809,GRANULACION_II,nan
11.049999999999809,ESC_MAT,nan
11.049999999999809,ESC_PER,nan
11.059999999999809,EXTERIOR,0.0
11.059999999999809,GRANULACION_II,nan
11.059999999999809,ESC_MAT,nan
11.059999999999809,ESC_PER,nan
11.069999999999808,EXTERIOR,0.0
11.069999999999808,GRANULACION_II,nan
11.069999999999808,ESC_MAT,nan
11.069999999999808,ESC_PER,nan
11.079999999999808,EXTERIOR,0.0
11.079999999999808,GRANULACION_II,nan
11.079999999999808,ESC_MAT,nan
11.079999999999808,ESC_PER,nan
11.089999999999808,EXTERIOR,0.0
11.089999999999808,GRANULACION_II,nan
11.089999999999808,ESC_MAT,nan
11.089999999999808,ESC_PER,nan
11.099999999999808,EXTERIOR,0.0
11.099999999999808,GRANULACION_II,nan
11.099999999999808,ESC_MAT,nan
11.099999999999808,ESC_PER,nan
11.109999999999808,EXTERIOR,0.0
11.109999999999808,GRANULACION_II,nan
11.109999999999808,ESC_MAT,nan
11.109999999999808,ESC_PER,nan
11.119999999999807,EXTERIOR,0.0
11.119999999999807,GRANULACION_II,nan
11.119999999999807,ESC_MAT,nan
11.119999999999807,ESC_PER,nan
11.129999999999807,EXTERIOR,0.0
11.129999999999807,GRANULACION_II,nan
11.129999999999807,ESC_MAT,nan
11.129999999999807,ESC_PER,nan
11.139999999999807,EXTERIOR,0.0
11.139999999999807,GRANULACION_II,nan
11.139999999999807,ESC_MAT,nan
11.139999999999807,ESC_PER,nan
11.149999999999807,EXTERIOR,0.0
11.149999999999807,GRANULACION_II,nan
11.149999999999807,ESC_MAT,nan
11.149999999999807,ESC_PER,nan
11.159999999999807,EXTERIOR,0.0
11.159999999999807,GRANULACION_II,nan
11.159999999999807,ESC_MAT,nan
11.159999999999807,ESC_PER,nan
11.169999999999806,EXTERIOR,0.0
11.169999999999806,GRANULACION_II,nan
11.169999999999806,ESC_MAT,nan
11.169999999999806,ESC_PER,nan
11.179999999999806,EXTERIOR,0.0
11.179999999999806,GRANULACION_II,nan
11.179999999999806,ESC_MAT,nan
11.179999999999806,ESC_PER,nan
11.189999999999806,EXTERIOR,0.0
11.189999999999806,GRANULACION_II,nan
11.189999999999806,ESC_MAT,nan
11.189999999999806,ESC_PER,nan
11.199999999999806,EXTERIOR,0.0
11.199999999999806,GRANULACION_II,nan
11.199999999999806,ESC_MAT,nan
11.199999999999806,ESC_PER,nan
11.209999999999805,EXTERIOR,0.0
11.209999999999805,GRANULACION_II,nan
11.209999999999805,ESC_MAT,nan
11.209999999999805,ESC_PER,nan
11.219999999999805,EXTERIOR,0.0
11.219999999999805,GRANULACION_II,nan
11.219999999999805,ESC_MAT,nan
11.219999999999805,ESC_PER,nan
11.229999999999805,EXTERIOR,0.0
11.229999999999805,GRANULACION_II,nan
11.229999999999805,ESC_MAT,nan
11.229999999999805,ESC_PER,nan
11.239999999999805,EXTERIOR,0.0
11.239999999999805,GRANULACION_II,nan
11.239999999999805,ESC_MAT,nan
11.239999999999805,ESC_PER,nan
11.249999999999805,EXTERIOR,0.0
11.249999999999805,GRANULACION_II,nan
11.249999999999805,ESC_MAT,nan
11.249999999999805,ESC_PER,nan
11.259999999999804,EXTERIOR,0.0
11.259999999999804,GRANULACION_II,nan
11.259999999999804,ESC_MAT,nan
11.259999999999804,ESC_PER,nan
11.269999999999804,EXTERIOR,0.0
11.269999999999804,GRANULACION_II,nan
11.269999999999804,ESC_MAT,nan
11.269999999999804,ESC_PER,nan
11.279999999999804,EXTERIOR,0.0
11.279999999999804,GRANULACION_II,nan
11.279999999999804,ESC_MAT,nan
11.279999999999804,ESC_PER,nan
11.289999999999804,EXTERIOR,0.0
11.289999999999804,GRANULACION_II,nan
11.289999999999804,ESC_MAT,nan
11.289999999999804,ESC_PER,nan
11.299999999999804,EXTERIOR,0.0
11.299999999999804,GRANULACION_II,nan
11.299999999999804,ESC_MAT,nan
11.299999999999804,ESC_PER,nan
11.309999999999803,EXTERIOR,0.0
11.309999999999803,GRANULACION_II,nan
11.309999999999803,ESC_MAT,nan
11.309999999999803,ESC_PER,nan
11.319999999999803,EXTERIOR,0.0
11.319999999999803,GRANULACION_II,nan
11.319999999999803,ESC_MAT,nan
11.319999999999803,ESC_PER,nan
11.329999999999803,EXTERIOR,0.0
11.329999999999803,GRANULACION_II,nan
11.329999999999803,ESC_MAT,nan
11.329999999999803,ESC_PER,nan
11.339999999999803,EXTERIOR,0.0
11.339999999999803,GRANULACION_II,nan
11.339999999999803,ESC_MAT,nan
11.339999999999803,ESC_PER,nan
11.349999999999802,EXTERIOR,0.0
11.349999999999802,GRANULACION_II,nan
11.349999999999802,ESC_MAT,nan
11.349999999999802,ESC_PER,nan
11.359999999999802,EXTERIOR,0.0
11.359999999999802,GRANULACION_II,nan
11.359999999999802,ESC_MAT,nan
11.359999999999802,ESC_PER,nan
11.369999999999802,EXTERIOR,0.0
11.369999999999802,GRANULACION_II,nan
11.369999999999802,ESC_MAT,nan
11.369999999999802,ESC_PER,nan
11.379999999999802,EXTERIOR,0.0
11.379999999999802,GRANULACION_II,nan
11.379999999999802,ESC_MAT,nan
11.379999999999802,ESC_PER,nan
11.389999999999802,EXTERIOR,0.0
11.389999999999802,GRANULACION_II,nan
11.389999999999802,ESC_MAT,nan
11.389999999999802,ESC_PER,nan
11.399999999999801,EXTERIOR,0.0
11.399999999999801,GRANULACION_II,nan
11.399999999999801,ESC_MAT,nan
11.399999999999801,ESC_PER,nan
11.409999999999801,EXTERIOR,0.0
11.409999999999801,GRANULACION_II,nan
11.409999999999801,ESC_MAT,nan
11.409999999999801,ESC_PER,nan
11.419999999999801,EXTERIOR,0.0
11.419999999999801,GRANULACION_II,nan
11.419999999999801,ESC_MAT,nan
11.419999999999801,ESC_PER,nan
11.4299999999998,EXTERIOR,0.0
11.4299999999998,GRANULACION_II,nan
11.4299999999998,ESC_MAT,nan
11.4299999999998,ESC_PER,nan
11.4399999999998,EXTERIOR,0.0
11.4399999999998,GRANULACION_II,nan
11.4399999999998,ESC_MAT,nan
11.4399999999998,ESC_PER,nan
11.4499999999998,EXTERIOR,0.0
11.4499999999998,GRANULACION_II,nan
11.4499999999998,ESC_MAT,nan
11.4499999999998,ESC_PER,nan
11.4599999999998,EXTERIOR,0.0
11.4599999999998,GRANULACION_II,nan
11.4599999999998,ESC_MAT,nan
11.4599999999998,ESC_PER,nan
11.4699999999998,EXTERIOR,0.0
11.4699999999998,GRANULACION_II,nan
11.4699999999998,ESC_MAT,nan
11.4699999999998,ESC_PER,nan
11.4799999999998,EXTERIOR,0.0
11.4799999999998,GRANULACION_II,nan
11.4799999999998,ESC_MAT,nan
11.4799999999998,ESC_PER,nan
11.4899999999998,EXTERIOR,0.0
11.4899999999998,GRANULACION_II,nan
11.4899999999998,ESC_MAT,nan
11.4899999999998,ESC_PER,nan
11.4999999999998,EXTERIOR,0.0
11.4999999999998,GRANULACION_II,nan
11.4999999999998,ESC_MAT,nan
11.4999999999998,ESC_PER,nan
11.509999999999799,EXTERIOR,0.0
11.509999999999799,GRANULACION_II,nan
11.509999999999799,ESC_MAT,nan
11.509999999999799,ESC_PER,nan
11.519999999999799,EXTERIOR,0.0
11.519999999999799,GRANULACION_II,nan
11.519999999999799,ESC_MAT,nan
11.519999999999799,ESC_PER,nan
11.529999999999799,EXTERIOR,0.0
11.529999999999799,GRANULACION_II,nan
11.529999999999799,ESC_MAT,nan
11.529999999999799,ESC_PER,nan
11.539999999999798,EXTERIOR,0.0
11.539999999999798,GRANULACION_II,nan
11.539999999999798,ESC_MAT,nan
11.539999999999798,ESC_PER,nan
11.549999999999798,EXTERIOR,0.0
11.549999999999798,GRANULACION_II,nan
11.549999999999798,ESC_MAT,nan
11.549999999999798,ESC_PER,nan
11.559999999999798,EXTERIOR,0.0
11.559999999999798,GRANULACION_II,nan
11.559999999999798,ESC_MAT,nan
11.559999999999798,ESC_PER,nan
11.569999999999798,EXTERIOR,0.0
11.569999999999798,GRANULACION_II,nan
11.569999999999798,ESC_MAT,nan
11.569999999999798,ESC_PER,nan
11.579999999999798,EXTERIOR,0.0
11.579999999999798,GRANULACION_II,nan
11.579999999999798,ESC_MAT,nan
11.579999999999798,ESC_PER,nan
11.589999999999797,EXTERIOR,0.0
11.589999999999797,GRANULACION_II,nan
11.589999999999797,ESC_MAT,nan
11.589999999999797,ESC_PER,nan
11.599999999999797,EXTERIOR,0.0
11.599999999999797,GRANULACION_II,nan
11.599999999999797,ESC_MAT,nan
11.599999999999797,ESC_PER,nan
11.609999999999797,EXTERIOR,0.0
11.609999999999797,GRANULACION_II,nan
11.609999999999797,ESC_MAT,nan
11.609999999999797,ESC_PER,nan
11.619999999999797,EXTERIOR,0.0
11.619999999999797,GRANULACION_II,nan
11.619999999999797,ESC_MAT,nan
11.619999999999797,ESC_PER,nan
11.629999999999797,EXTERIOR,0.0
11.629999999999797,GRANULACION_II,nan
11.629999999999797,ESC_MAT,nan
11.629999999999797,ESC_PER,nan
11.639999999999796,EXTERIOR,0.0
11.639999999999796,GRANULACION_II,nan
11.639999999999796,ESC_MAT,nan
11.639999999999796,ESC_PER,nan
11.649999999999796,EXTERIOR,0.0
11.649999999999796,GRANULACION_II,nan
11.649999999999796,ESC_MAT,nan
11.649999999999796,ESC_PER,nan
11.659999999999796,EXTERIOR,0.0
11.659999999999796,GRANULACION_II,nan
11.659999999999796,ESC_MAT,nan
11.659999999999796,ESC_PER,nan
11.669999999999796,EXTERIOR,0.0
11.669999999999796,GRANULACION_II,nan
11.669999999999796,ESC_MAT,nan
11.669999999999796,ESC_PER,nan
11.679999999999795,EXTERIOR,0.0
11.679999999999795,GRANULACION_II,nan
11.679999999999795,ESC_MAT,nan
11.679999999999795,ESC_PER,nan
11.689999999999795,EXTERIOR,0.0
11.689999999999795,GRANULACION_II,nan
11.689999999999795,ESC_MAT,nan
11.689999999999795,ESC_PER,nan
11.699999999999795,EXTERIOR,0.0
11.699999999999795,GRANULACION_II,nan
11.699999999999795,ESC_MAT,nan
11.699999999999795,ESC_PER,nan
11.709999999999795,EXTERIOR,0.0
11.709999999999795,GRANULACION_II,nan
11.709999999999795,ESC_MAT,nan
11.709999999999795,ESC_PER,nan
11.719999999999795,EXTERIOR,0.0
11.719999999999795,GRANULACION_II,nan
11.719999999999795,ESC_MAT,nan
11.719999999999795,ESC_PER,nan
11.729999999999794,EXTERIOR,0.0
11.729999999999794,GRANULACION_II,nan
11.729999999999794,ESC_MAT,nan
11.729999999999794,ESC_PER,nan
11.739999999999794,EXTERIOR,0.0
11.739999999999794,GRANULACION_II,nan
11.739999999999794,ESC_MAT,nan
11.739999999999794,ESC_PER,nan
11.749999999999794,EXTERIOR,0.0
11.749999999999794,GRANULACION_II,nan
11.749999999999794,ESC_MAT,nan
11.749999999999794,ESC_PER,nan
11.759999999999794,EXTERIOR,0.0
11.759999999999794,GRANULACION_II,nan
11.759999999999794,ESC_MAT,nan
11.759999999999794,ESC_PER,nan
11.769999999999794,EXTERIOR,0.0
11.769999999999794,GRANULACION_II,nan
11.769999999999794,ESC_MAT,nan
11.769999999999794,ESC_PER,nan
11.779999999999793,EXTERIOR,0.0
11.779999999999793,GRANULACION_II,nan
11.779999999999793,ESC_MAT,nan
11.779999999999793,ESC_PER,nan
11.789999999999793,EXTERIOR,0.0
11.789999999999793,GRANULACION_II,nan
11.789999999999793,ESC_MAT,nan
11.789999999999793,ESC_PER,nan
11.799999999999793,EXTERIOR,0.0
11.799999999999793,GRANULACION_II,nan
11.799999999999793,ESC_MAT,nan
11.799999999999793,ESC_PER,nan
11.809999999999793,EXTERIOR,0.0
11.809999999999793,GRANULACION_II,nan
11.809999999999793,ESC_MAT,nan
11.809999999999793,ESC_PER,nan
11.819999999999792,EXTERIOR,0.0
11.819999999999792,GRANULACION_II,nan
11.819999999999792,ESC_MAT,nan
11.819999999999792,ESC_PER,nan
11.829999999999792,EXTERIOR,0.0
11.829999999999792,GRANULACION_II,nan
11.829999999999792,ESC_MAT,nan
11.829999999999792,ESC_PER,nan
11.839999999999792,EXTERIOR,0.0
11.839999999999792,GRANULACION_II,nan
11.839999999999792,ESC_MAT,nan
11.839999999999792,ESC_PER,nan
11.849999999999792,EXTERIOR,0.0
11.849999999999792,GRANULACION_II,nan
11.849999999999792,ESC_MAT,nan
11.849999999999792,ESC_PER,nan
11.859999999999792,EXTERIOR,0.0
11.859999999999792,GRANULACION_II,nan
11.859999999999792,ESC_MAT,nan
11.859999999999792,ESC_PER,nan
11.869999999999791,EXTERIOR,0.0
11.869999999999791,GRANULACION_II,nan
11.869999999999791,ESC_MAT,nan
11.869999999999791,ESC_PER,nan
11.879999999999791,EXTERIOR,0.0
11.879999999999791,GRANULACION_II,nan
11.879999999999791,ESC_MAT,nan
11.879999999999791,ESC_PER,nan
11.889999999999791,EXTERIOR,0.0
11.889999999999791,GRANULACION_II,nan
11.889999999999791,ESC_MAT,nan
11.889999999999791,ESC_PER,nan
11.89999999999979,EXTERIOR,0.0
11.89999999999979,GRANULACION_II,nan
11.89999999999979,ESC_MAT,nan
11.89999999999979,ESC_PER,nan
11.90999999999979,EXTERIOR,0.0
11.90999999999979,GRANULACION_II,nan
11.90999999999979,ESC_MAT,nan
11.90999999999979,ESC_PER,nan
11.91999999999979,EXTERIOR,0.0
11.91999999999979,GRANULACION_II,nan
11.91999999999979,ESC_MAT,nan
11.91999999999979,ESC_PER,nan
11.92999999999979,EXTERIOR,0.0
11.92999999999979,GRANULACION_II,nan
11.92999999999979,ESC_MAT,nan
11.92999999999979,ESC_PER,nan
11.93999999999979,EXTERIOR,0.0
11.93999999999979,GRANULACION_II,nan
11.93999999999979,ESC_MAT,nan
11.93999999999979,ESC_PER,nan
11.94999999999979,EXTERIOR,0.0
11.94999999999979,GRANULACION_II,nan
11.94999999999979,ESC_MAT,nan
11.94999999999979,ESC_PER,nan
11.95999999999979,EXTERIOR,0.0
11.95999999999979,GRANULACION_II,nan
11.95999999999979,ESC_MAT,nan
11.95999999999979,ESC_PER,nan
11.96999999999979,EXTERIOR,0.0
11.96999999999979,GRANULACION_II,nan
11.96999999999979,ESC_MAT,nan
11.96999999999979,ESC_PER,nan
11.979999999999789,EXTERIOR,0.0
11.979999999999789,GRANULACION_II,nan
11.979999999999789,ESC_MAT,nan
11.979999999999789,ESC_PER,nan
11.989999999999789,EXTERIOR,0.0
11.989999999999789,GRANULACION_II,nan
11.989999999999789,ESC_MAT,nan
11.989999999999789,ESC_PER,nan
11.999999999999789,EXTERIOR,0.0
11.999999999999789,GRANULACION_II,nan
11.999999999999789,ESC_MAT,nan
11.999999999999789,ESC_PER,nan
12.009999999999788,EXTERIOR,0.0
12.009999999999788,GRANULACION_II,nan
12.009999999999788,ESC_MAT,nan
12.009999999999788,ESC_PER,nan
12.019999999999788,EXTERIOR,0.0
12.019999999999788,GRANULACION_II,nan
12.019999999999788,ESC_MAT,nan
12.019999999999788,ESC_PER,nan
12.029999999999788,EXTERIOR,0.0
12.029999999999788,GRANULACION_II,nan
12.029999999999788,ESC_MAT,nan
12.029999999999788,ESC_PER,nan
12.039999999999788,EXTERIOR,0.0
12.039999999999788,GRANULACION_II,nan
12.039999999999788,ESC_MAT,nan
12.039999999999788,ESC_PER,nan
12.049999999999788,EXTERIOR,0.0
12.049999999999788,GRANULACION_II,nan
12.049999999999788,ESC_MAT,nan
12.049999999999788,ESC_PER,nan
12.059999999999787,EXTERIOR,0.0
12.059999999999787,GRANULACION_II,nan
12.059999999999787,ESC_MAT,nan
12.059999999999787,ESC_PER,nan
12.069999999999787,EXTERIOR,0.0
12.069999999999787,GRANULACION_II,nan
12.069999999999787,ESC_MAT,nan
12.069999999999787,ESC_PER,nan
12.079999999999787,EXTERIOR,0.0
12.079999999999787,GRANULACION_II,nan
12.079999999999787,ESC_MAT,nan
12.079999999999787,ESC_PER,nan
12.089999999999787,EXTERIOR,0.0
12.089999999999787,GRANULACION_II,nan
12.089999999999787,ESC_MAT,nan
12.089999999999787,ESC_PER,nan
12.099999999999786,EXTERIOR,0.0
12.099999999999786,GRANULACION_II,nan
12.099999999999786,ESC_MAT,nan
12.099999999999786,ESC_PER,nan
12.109999999999786,EXTERIOR,0.0
12.109999999999786,GRANULACION_II,nan
12.109999999999786,ESC_MAT,nan
12.109999999999786,ESC_PER,nan
12.119999999999786,EXTERIOR,0.0
12.119999999999786,GRANULACION_II,nan
12.119999999999786,ESC_MAT,nan
12.119999999999786,ESC_PER,nan
12.129999999999786,EXTERIOR,0.0
12.129999999999786,GRANULACION_II,nan
12.129999999999786,ESC_MAT,nan
12.129999999999786,ESC_PER,nan
12.139999999999786,EXTERIOR,0.0
12.139999999999786,GRANULACION_II,nan
12.139999999999786,ESC_MAT,nan
12.139999999999786,ESC_PER,nan
12.149999999999785,EXTERIOR,0.0
12.149999999999785,GRANULACION_II,nan
12.149999999999785,ESC_MAT,nan
12.149999999999785,ESC_PER,nan
12.159999999999785,EXTERIOR,0.0
12.159999999999785,GRANULACION_II,nan
12.159999999999785,ESC_MAT,nan
12.159999999999785,ESC_PER,nan
12.169999999999785,EXTERIOR,0.0
12.169999999999785,GRANULACION_II,nan
12.169999999999785,ESC_MAT,nan
12.169999999999785,ESC_PER,nan
12.179999999999785,EXTERIOR,0.0
12.179999999999785,GRANULACION_II,nan
12.179999999999785,ESC_MAT,nan
12.179999999999785,ESC_PER,nan
12.189999999999785,EXTERIOR,0.0
12.189999999999785,GRANULACION_II,nan
12.189999999999785,ESC_MAT,nan
12.189999999999785,ESC_PER,nan
12.199999999999784,EXTERIOR,0.0
12.199999999999784,GRANULACION_II,nan
12.199999999999784,ESC_MAT,nan
12.199999999999784,ESC_PER,nan
12.209999999999784,EXTERIOR,0.0
12.209999999999784,GRANULACION_II,nan
12.209999999999784,ESC_MAT,nan
12.209999999999784,ESC_PER,nan
12.219999999999784,EXTERIOR,0.0
12.219999999999784,GRANULACION_II,nan
12.219999999999784,ESC_MAT,nan
12.219999999999784,ESC_PER,nan
12.229999999999784,EXTERIOR,0.0
12.229999999999784,GRANULACION_II,nan
12.229999999999784,ESC_MAT,nan
12.229999999999784,ESC_PER,nan
12.239999999999783,EXTERIOR,0.0
12.239999999999783,GRANULACION_II,nan
12.239999999999783,ESC_MAT,nan
12.239999999999783,ESC_PER,nan
12.249999999999783,EXTERIOR,0.0
12.249999999999783,GRANULACION_II,nan
12.249999999999783,ESC_MAT,nan
12.249999999999783,ESC_PER,nan
12.259999999999783,EXTERIOR,0.0
12.259999999999783,GRANULACION_II,nan
12.259999999999783,ESC_MAT,nan
12.259999999999783,ESC_PER,nan
12.269999999999783,EXTERIOR,0.0
12.269999999999783,GRANULACION_II,nan
12.269999999999783,ESC_MAT,nan
12.269999999999783,ESC_PER,nan
12.279999999999783,EXTERIOR,0.0
12.279999999999783,GRANULACION_II,nan
12.279999999999783,ESC_MAT,nan
12.279999999999783,ESC_PER,nan
12.289999999999782,EXTERIOR,0.0
12.289999999999782,GRANULACION_II,nan
12.289999999999782,ESC_MAT,nan
12.289999999999782,ESC_PER,nan
12.299999999999782,EXTERIOR,0.0
12.299999999999782,GRANULACION_II,nan
12.299999999999782,ESC_MAT,nan
12.299999999999782,ESC_PER,nan
12.309999999999782,EXTERIOR,0.0
12.309999999999782,GRANULACION_II,nan
12.309999999999782,ESC_MAT,nan
12.309999999999782,ESC_PER,nan
12.319999999999782,EXTERIOR,0.0
12.319999999999782,GRANULACION_II,nan
12.319999999999782,ESC_MAT,nan
12.319999999999782,ESC_PER,nan
12.329999999999782,EXTERIOR,0.0
12.329999999999782,GRANULACION_II,nan
12.329999999999782,ESC_MAT,nan
12.329999999999782,ESC_PER,nan
12.339999999999781,EXTERIOR,0.0
12.339999999999781,GRANULACION_II,nan
12.339999999999781,ESC_MAT,nan
12.339999999999781,ESC_PER,nan
12.349999999999781,EXTERIOR,0.0
12.349999999999781,GRANULACION_II,nan
12.349999999999781,ESC_MAT,nan
12.349999999999781,ESC_PER,nan
12.359999999999781,EXTERIOR,0.0
12.359999999999781,GRANULACION_II,nan
12.359999999999781,ESC_MAT,nan
12.359999999999781,ESC_PER,nan
12.36999999999978,EXTERIOR,0.0
12.36999999999978,GRANULACION_II,nan
12.36999999999978,ESC_MAT,nan
12.36999999999978,ESC_PER,nan
12.37999999999978,EXTERIOR,0.0
12.37999999999978,GRANULACION_II,nan
12.37999999999978,ESC_MAT,nan
12.37999999999978,ESC_PER,nan
12.38999999999978,EXTERIOR,0.0
12.38999999999978,GRANULACION_II,nan
12.38999999999978,ESC_MAT,nan
12.38999999999978,ESC_PER,nan
12.39999999999978,EXTERIOR,0.0
12.39999999999978,GRANULACION_II,nan
12.39999999999978,ESC_MAT,nan
12.39999999999978,ESC_PER,nan
12.40999999999978,EXTERIOR,0.0
12.40999999999978,GRANULACION_II,nan
12.40999999999978,ESC_MAT,nan
12.40999999999978,ESC_PER,nan
12.41999999999978,EXTERIOR,0.0
12.41999999999978,GRANULACION_II,nan
12.41999999999978,ESC_MAT,nan
12.41999999999978,ESC_PER,nan
12.42999999999978,EXTERIOR,0.0
12.42999999999978,GRANULACION_II,nan
12.42999999999978,ESC_MAT,nan
12.42999999999978,ESC_PER,nan
12.43999999999978,EXTERIOR,0.0
12.43999999999978,GRANULACION_II,nan
12.43999999999978,ESC_MAT,nan
12.43999999999978,ESC_PER,nan
12.449999999999779,EXTERIOR,0.0
12.449999999999779,GRANULACION_II,nan
12.449999999999779,ESC_MAT,nan
12.449999999999779,ESC_PER,nan
12.459999999999779,EXTERIOR,0.0
12.459999999999779,GRANULACION_II,nan
12.459999999999779,ESC_MAT,nan
12.459999999999779,ESC_PER,nan
12.469999999999779,EXTERIOR,0.0
12.469999999999779,GRANULACION_II,nan
12.469999999999779,ESC_MAT,nan
12.469999999999779,ESC_PER,nan
12.479999999999778,EXTERIOR,0.0
12.479999999999778,GRANULACION_II,nan
12.479999999999778,ESC_MAT,nan
12.479999999999778,ESC_PER,nan
